epoch,jaccard_distance,loss,lr,val_jaccard_distance,val_loss
0,0.09298408031463623,0.09298398345708847,1e-04,0.10571169853210449,0.10571173578500748
0,0.03143239766359329,0.03143242746591568,1e-04,0.04781303182244301,0.047813061624765396
1,0.027493882924318314,0.027493897825479507,1e-04,0.04420998692512512,0.044209983199834824
2,0.02515600435435772,0.025155989453196526,1e-04,0.04381510242819786,0.043815094977617264
3,0.02169136144220829,0.02169136330485344,1e-04,0.05701965466141701,0.057019639760255814
4,0.02024352364242077,0.020243532955646515,1e-04,0.06573601067066193,0.06573601067066193
5,0.018013430759310722,0.01801343634724617,1e-05,0.030145546421408653,0.030145546421408653
6,0.015895327553153038,0.015895340591669083,1e-05,0.02930547669529915,0.02930547297000885
7,0.014998241327702999,0.014998240396380424,1e-05,0.029102109372615814,0.029102107509970665
